settlement_date,ticker,sector,market_cap_tier,asset_class,counterparty_id,counterparty_type,counterparty_size,quantity_failed,price_usd,fail_value_usd,daily_volume_shares,fail_rate_pct,days_failed_consecutive,settlement_lag_days,slo_breach,threshold_flag,fail_reason,regime_base_mult,is_post_t1
2024-01-10,MS,Financials,large,Financials Equity,REGB_B,Regional Broker,mid,333824,99.65,33266849.42,12095086,2.76,1,3,0,0,System Issue,1.0,0
2024-01-10,WFC,Financials,large,Financials Equity,PRIME_C,Prime Broker,large,117809,58.11,6845410.43,27672212,0.4257,1,3,0,0,Securities Lending Recall,1.0,0
2024-01-10,CVX,Energy,large,Energy Equity,REGB_B,Regional Broker,mid,177586,155.05,27533967.03,8177098,2.1717,1,3,0,0,SSI Mismatch,1.0,0
2024-01-10,CVX,Energy,large,Energy Equity,FOREIGN_A,Foreign Dealer,large,50712,155.05,7862683.64,8177098,0.6202,1,2,0,0,Corporate Action,1.0,0
2024-01-10,COST,Consumer,large,Consumer Equity,REGB_B,Regional Broker,mid,20637,888.68,18339672.89,2789901,0.7397,1,2,0,0,Corporate Action,1.0,0
2024-01-10,RIVN,Consumer,mid,Consumer Equity,PRIME_B,Prime Broker,large,500000,12.01,6004246.82,64769691,0.772,1,2,0,0,Corporate Action,1.0,0
2024-01-10,LCID,Consumer,mid,Consumer Equity,PRIME_B,Prime Broker,large,500000,3.52,1759998.65,37367862,1.338,1,2,0,0,System Issue,1.0,0
2024-01-10,HOOD,Financials,mid,Financials Equity,PRIME_A,Prime Broker,large,500000,17.93,8966940.77,31372994,1.5937,2,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-10,HOOD,Financials,mid,Financials Equity,CUSTODY_A,Custodian,large,476928,17.93,8553170.26,31372994,1.5202,1,2,0,0,Securities Lending Recall,1.0,0
2024-01-10,NKLA,Consumer,mid,Consumer Equity,FOREIGN_B,Foreign Dealer,large,500000,0.9,447837.43,38214724,1.3084,1,2,0,0,Custodian Delay,1.0,0
2024-01-10,IWM,ETF,mid,ETF,CUSTODY_A,Custodian,large,231454,216.03,49999908.58,46287394,0.5,1,5,1,0,Custodian Delay,1.0,0
2024-01-10,IWM,ETF,mid,ETF,PRIME_A,Prime Broker,large,231454,216.03,49999908.58,46287394,0.5,2,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-10,ARKK,ETF,mid,ETF,FOREIGN_A,Foreign Dealer,large,235668,48.21,11360864.29,21735450,1.0843,1,3,0,0,FX Settlement Mismatch,1.0,0
2024-01-10,TLT,Bond ETF,large,Bond ETF,PRIME_A,Prime Broker,large,176405,94.79,16720594.02,27191810,0.6487,1,2,0,0,Securities Lending Recall,1.0,0
2024-01-10,TLT,Bond ETF,large,Bond ETF,FOREIGN_B,Foreign Dealer,large,396611,94.79,37592877.28,27191810,1.4586,1,2,0,0,SSI Mismatch,1.0,0
2024-01-11,AAPL,Technology,large,Technology Equity,CUSTODY_A,Custodian,large,270058,185.14,49999876.85,75917760,0.3557,1,2,0,0,Securities Lending Recall,1.0,0
2024-01-11,AMZN,Consumer,large,Consumer Equity,PRIME_C,Prime Broker,large,269611,185.45,49999845.31,56782406,0.4748,1,2,0,0,SSI Mismatch,1.0,0
2024-01-11,NVDA,Technology,large,Technology Equity,HEDGE_A,Hedge Fund,mid,385224,129.79,49999887.09,398185624,0.0967,1,3,0,0,Counterparty Error,1.0,0
2024-01-11,META,Technology,large,Technology Equity,PRIME_B,Prime Broker,large,95835,521.73,49999737.75,24517923,0.3909,2,2,0,0,System Issue,1.0,0
2024-01-11,META,Technology,large,Technology Equity,HEDGE_B,Hedge Fund,mid,95835,521.73,49999737.75,24517923,0.3909,2,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-11,META,Technology,large,Technology Equity,PRIME_C,Prime Broker,large,95835,521.73,49999737.75,24517923,0.3909,3,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-11,TSLA,Consumer,large,Consumer Equity,PRIME_B,Prime Broker,large,203220,246.04,49999969.38,101540463,0.2001,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-11,TSLA,Consumer,large,Consumer Equity,HEDGE_A,Hedge Fund,mid,203220,246.04,49999969.38,101540463,0.2001,1,3,0,0,Short Sale Locate Failure,1.0,0
2024-01-11,JPM,Financials,large,Financials Equity,REGB_B,Regional Broker,mid,250758,199.39,49999849.92,14076470,1.7814,1,4,1,0,Corporate Action,1.0,0
2024-01-11,JPM,Financials,large,Financials Equity,REGB_A,Regional Broker,mid,193238,199.39,38530659.04,14076470,1.3728,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-11,UNH,Healthcare,large,Healthcare Equity,FOREIGN_A,Foreign Dealer,large,67429,513.54,34627240.22,3841882,1.7551,1,2,0,0,FX Settlement Mismatch,1.0,0
2024-01-11,MRK,Healthcare,large,Healthcare Equity,FOREIGN_A,Foreign Dealer,large,84414,129.96,10970380.33,5835468,1.4466,1,2,0,0,Custodian Delay,1.0,0
2024-01-11,WMT,Consumer,large,Consumer Equity,PRIME_B,Prime Broker,large,99045,195.56,19369225.88,8732756,1.1342,1,3,0,0,Custodian Delay,1.0,0
2024-01-11,WMT,Consumer,large,Consumer Equity,FOREIGN_A,Foreign Dealer,large,85556,195.56,16731318.99,8732756,0.9797,1,3,0,0,Corporate Action,1.0,0
2024-01-11,PLTR,Technology,mid,Technology Equity,PRIME_A,Prime Broker,large,500000,24.76,12380771.69,71010038,0.7041,1,2,0,0,SSI Mismatch,1.0,0
2024-01-11,BBAI,Technology,mid,Technology Equity,CUSTODY_B,Custodian,large,500000,3.19,1593559.73,18720803,2.6708,1,5,1,0,Securities Lending Recall,1.0,0
2024-01-11,OPEN,Financials,mid,Financials Equity,CUSTODY_A,Custodian,large,412761,2.8,1155218.25,16122430,2.5602,1,2,0,0,Securities Lending Recall,1.0,0
2024-01-11,HOOD,Financials,mid,Financials Equity,CUSTODY_B,Custodian,large,500000,18.0,8999332.47,24792954,2.0167,1,3,0,0,Custodian Delay,1.0,0
2024-01-11,CLOV,Healthcare,mid,Healthcare Equity,HEDGE_A,Hedge Fund,mid,500000,1.78,891335.77,31491346,1.5877,1,5,1,0,Short Sale Locate Failure,1.0,0
2024-01-11,QQQ,ETF,large,ETF,CUSTODY_A,Custodian,large,101732,491.48,49999645.39,40431922,0.2516,1,2,0,0,Custodian Delay,1.0,0
2024-01-11,QQQ,ETF,large,ETF,PRIME_C,Prime Broker,large,101732,491.48,49999645.39,40431922,0.2516,1,2,0,0,Corporate Action,1.0,0
2024-01-11,IWM,ETF,mid,ETF,FOREIGN_A,Foreign Dealer,large,233746,213.91,49999907.69,37161742,0.629,1,2,0,0,SSI Mismatch,1.0,0
2024-01-11,IWM,ETF,mid,ETF,REGB_B,Regional Broker,mid,233746,213.91,49999907.69,37161742,0.629,1,2,0,0,SSI Mismatch,1.0,0
2024-01-11,ARK,ETF,mid,ETF,PRIME_A,Prime Broker,large,134536,51.8,6969335.9,12102895,1.1116,1,3,0,0,Corporate Action,1.0,0
2024-01-11,ARK,ETF,mid,ETF,PRIME_B,Prime Broker,large,187097,51.8,9692140.68,12102895,1.5459,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-11,ARK,ETF,mid,ETF,CUSTODY_A,Custodian,large,286504,51.8,14841697.48,12102895,2.3672,1,2,0,0,System Issue,1.0,0
2024-01-11,ARKK,ETF,mid,ETF,REGB_B,Regional Broker,mid,395453,47.84,18918159.56,25686465,1.5395,2,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-11,TLT,Bond ETF,large,Bond ETF,CUSTODY_B,Custodian,large,353729,94.88,33561633.01,26613693,1.3291,1,4,1,0,Custodian Delay,1.0,0
2024-01-11,LQD,Bond ETF,large,Bond ETF,REGB_B,Regional Broker,mid,304010,108.17,32883407.83,18224818,1.6681,1,3,0,0,Custodian Delay,1.0,0
2024-01-12,AAPL,Technology,large,Technology Equity,FOREIGN_A,Foreign Dealer,large,270207,185.04,49999951.4,114225217,0.2366,1,2,0,0,FX Settlement Mismatch,1.0,0
2024-01-12,GOOGL,Technology,large,Technology Equity,REGB_A,Regional Broker,mid,285317,175.24,49999884.21,30610414,0.9321,1,2,0,0,SSI Mismatch,1.0,0
2024-01-12,AMZN,Consumer,large,Consumer Equity,CUSTODY_B,Custodian,large,270368,184.93,49999941.28,53645679,0.504,1,2,0,0,Custodian Delay,1.0,0
2024-01-12,AMZN,Consumer,large,Consumer Equity,HEDGE_B,Hedge Fund,mid,270368,184.93,49999941.28,53645679,0.504,1,3,0,0,Counterparty Error,1.0,0
2024-01-12,NVDA,Technology,large,Technology Equity,PRIME_C,Prime Broker,large,384015,130.2,49999921.5,306831160,0.1252,1,2,0,0,SSI Mismatch,1.0,0
2024-01-12,NVDA,Technology,large,Technology Equity,HEDGE_B,Hedge Fund,mid,384015,130.2,49999921.5,306831160,0.1252,1,2,0,0,Securities Lending Recall,1.0,0
2024-01-12,META,Technology,large,Technology Equity,CUSTODY_B,Custodian,large,96468,518.3,49999543.59,14004551,0.6888,2,2,0,0,Corporate Action,1.0,0
2024-01-12,JPM,Financials,large,Financials Equity,CUSTODY_B,Custodian,large,190585,198.82,37892311.91,20471761,0.931,1,2,0,0,Securities Lending Recall,1.0,0
2024-01-12,MS,Financials,large,Financials Equity,REGB_B,Regional Broker,mid,160391,99.96,16033426.04,9625708,1.6663,1,3,0,0,Custodian Delay,1.0,0
2024-01-12,MS,Financials,large,Financials Equity,HEDGE_A,Hedge Fund,mid,64074,99.96,6405133.33,9625708,0.6657,1,3,0,0,Counterparty Error,1.0,0
2024-01-12,WFC,Financials,large,Financials Equity,FOREIGN_B,Foreign Dealer,large,169105,58.12,9829129.65,16592056,1.0192,1,2,0,0,FX Settlement Mismatch,1.0,0
2024-01-12,XOM,Energy,large,Energy Equity,REGB_B,Regional Broker,mid,126825,119.37,15138943.04,13565344,0.9349,1,2,0,0,Securities Lending Recall,1.0,0
2024-01-12,XOM,Energy,large,Energy Equity,HEDGE_B,Hedge Fund,mid,377673,119.37,45082357.84,13565344,2.7841,1,4,1,0,SSI Mismatch,1.0,0
2024-01-12,CVX,Energy,large,Energy Equity,CUSTODY_A,Custodian,large,23476,154.77,3633439.86,14058670,0.167,1,3,0,0,Corporate Action,1.0,0
2024-01-12,CVX,Energy,large,Energy Equity,FOREIGN_B,Foreign Dealer,large,85348,154.77,13209525.69,14058670,0.6071,1,2,0,0,FX Settlement Mismatch,1.0,0
2024-01-12,PFE,Healthcare,large,Healthcare Equity,CUSTODY_B,Custodian,large,217855,28.15,6132723.29,42905067,0.5078,1,2,0,0,Corporate Action,1.0,0
2024-01-12,PFE,Healthcare,large,Healthcare Equity,FOREIGN_A,Foreign Dealer,large,250743,28.15,7058536.35,42905067,0.5844,1,3,0,0,Custodian Delay,1.0,0
2024-01-12,MRK,Healthcare,large,Healthcare Equity,FOREIGN_B,Foreign Dealer,large,31532,130.26,4107390.97,8256599,0.3819,1,3,0,0,Corporate Action,1.0,0
2024-01-12,MRK,Healthcare,large,Healthcare Equity,PRIME_C,Prime Broker,large,25423,130.26,3311626.31,8256599,0.3079,1,2,0,0,Securities Lending Recall,1.0,0
2024-01-12,MRK,Healthcare,large,Healthcare Equity,CUSTODY_B,Custodian,large,24045,130.26,3132126.6,8256599,0.2912,1,2,0,0,Securities Lending Recall,1.0,0
2024-01-12,COST,Consumer,large,Consumer Equity,REGB_B,Regional Broker,mid,21965,892.01,19593058.0,3102791,0.7079,1,2,0,0,Securities Lending Recall,1.0,0
2024-01-12,BBAI,Technology,mid,Technology Equity,FOREIGN_B,Foreign Dealer,large,369081,3.23,1190576.22,10051361,3.672,1,2,0,0,Corporate Action,1.0,0
2024-01-12,OPEN,Financials,mid,Financials Equity,FOREIGN_A,Foreign Dealer,large,429770,2.81,1205954.15,21754133,1.9756,1,2,0,0,Custodian Delay,1.0,0
2024-01-12,HOOD,Financials,mid,Financials Equity,FOREIGN_B,Foreign Dealer,large,500000,18.03,9015452.68,43460810,1.1505,1,4,1,0,FX Settlement Mismatch,1.0,0
2024-01-12,HOOD,Financials,mid,Financials Equity,REGB_B,Regional Broker,mid,500000,18.03,9015452.68,43460810,1.1505,1,3,0,0,Corporate Action,1.0,0
2024-01-12,CLOV,Healthcare,mid,Healthcare Equity,PRIME_C,Prime Broker,large,500000,1.8,898552.98,44279512,1.1292,1,2,0,0,SSI Mismatch,1.0,0
2024-01-12,NKLA,Consumer,mid,Consumer Equity,FOREIGN_A,Foreign Dealer,large,500000,0.91,454755.58,41927873,1.1925,1,3,0,0,Custodian Delay,1.0,0
2024-01-12,SPY,ETF,large,ETF,PRIME_C,Prime Broker,large,88077,567.68,49999905.52,86226180,0.1021,1,3,0,0,Corporate Action,1.0,0
2024-01-12,ARKK,ETF,mid,ETF,CUSTODY_A,Custodian,large,372092,47.9,17821580.88,12666744,2.9376,1,3,0,0,Custodian Delay,1.0,0
2024-01-12,ARKK,ETF,mid,ETF,FOREIGN_B,Foreign Dealer,large,500000,47.9,23947815.16,12666744,3.9473,1,2,0,0,SSI Mismatch,1.0,0
2024-01-12,HYG,Bond ETF,large,Bond ETF,PRIME_C,Prime Broker,large,109173,75.59,8252080.68,25674830,0.4252,1,2,0,0,SSI Mismatch,1.0,0
2024-01-12,LQD,Bond ETF,large,Bond ETF,PRIME_A,Prime Broker,large,190627,108.38,20660887.8,16395756,1.1627,1,3,0,0,System Issue,1.0,0
2024-01-16,MSFT,Technology,large,Technology Equity,PRIME_A,Prime Broker,large,120388,415.32,49999872.47,21629622,0.5566,1,2,0,0,Custodian Delay,1.0,0
2024-01-16,MSFT,Technology,large,Technology Equity,FOREIGN_B,Foreign Dealer,large,116749,415.32,48488513.07,21629622,0.5398,1,2,0,0,SSI Mismatch,1.0,0
2024-01-16,GOOGL,Technology,large,Technology Equity,REGB_B,Regional Broker,mid,284078,176.01,49999901.3,30528109,0.9305,1,2,0,0,Securities Lending Recall,1.0,0
2024-01-16,AMZN,Consumer,large,Consumer Equity,CUSTODY_B,Custodian,large,268035,186.54,49999923.47,39655347,0.6759,2,2,0,0,Custodian Delay,1.0,0
2024-01-16,META,Technology,large,Technology Equity,FOREIGN_B,Foreign Dealer,large,96311,519.15,49999577.2,28370758,0.3395,3,2,0,0,FX Settlement Mismatch,1.0,0
2024-01-16,JPM,Financials,large,Financials Equity,FOREIGN_B,Foreign Dealer,large,249828,200.14,49999988.71,14530149,1.7194,1,2,0,0,Corporate Action,1.0,0
2024-01-16,BAC,Financials,large,Financials Equity,FOREIGN_A,Foreign Dealer,large,500000,37.84,18919235.18,79864995,0.6261,1,3,0,0,SSI Mismatch,1.0,0
2024-01-16,CVX,Energy,large,Energy Equity,FOREIGN_A,Foreign Dealer,large,31377,155.82,4889084.79,5302815,0.5917,1,2,0,0,Corporate Action,1.0,0
2024-01-16,CVX,Energy,large,Energy Equity,PRIME_A,Prime Broker,large,86966,155.82,13550822.2,5302815,1.64,1,2,0,0,Custodian Delay,1.0,0
2024-01-16,CVX,Energy,large,Energy Equity,FOREIGN_B,Foreign Dealer,large,115441,155.82,17987724.7,5302815,2.177,2,2,0,0,SSI Mismatch,1.0,0
2024-01-16,UNH,Healthcare,large,Healthcare Equity,PRIME_C,Prime Broker,large,18253,514.94,9399112.71,3355023,0.544,1,3,0,0,System Issue,1.0,0
2024-01-16,MRK,Healthcare,large,Healthcare Equity,FOREIGN_A,Foreign Dealer,large,87037,130.42,11351199.2,14351526,0.6065,2,2,0,0,FX Settlement Mismatch,1.0,0
2024-01-16,WMT,Consumer,large,Consumer Equity,PRIME_B,Prime Broker,large,78318,193.99,15192821.94,9672772,0.8097,1,2,0,0,Custodian Delay,1.0,0
2024-01-16,COST,Consumer,large,Consumer Equity,PRIME_B,Prime Broker,large,41606,882.32,36709996.0,3534924,1.177,1,3,0,0,Securities Lending Recall,1.0,0
2024-01-16,RIVN,Consumer,mid,Consumer Equity,CUSTODY_A,Custodian,large,500000,12.03,6012848.9,71392406,0.7004,1,2,0,0,System Issue,1.0,0
2024-01-16,LCID,Consumer,mid,Consumer Equity,PRIME_C,Prime Broker,large,500000,3.44,1722385.8,24717081,2.0229,1,3,0,0,Short Sale Locate Failure,1.0,0
2024-01-16,OPEN,Financials,mid,Financials Equity,PRIME_C,Prime Broker,large,500000,2.79,1396330.7,36506642,1.3696,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-16,HOOD,Financials,mid,Financials Equity,REGB_A,Regional Broker,mid,500000,17.95,8973937.81,21108740,2.3687,2,2,0,0,Corporate Action,1.0,0
2024-01-16,SPCE,Consumer,mid,Consumer Equity,FOREIGN_A,Foreign Dealer,large,500000,1.2,599202.25,27554268,1.8146,1,2,0,0,SSI Mismatch,1.0,0
2024-01-16,SPCE,Consumer,mid,Consumer Equity,REGB_B,Regional Broker,mid,500000,1.2,599202.25,27554268,1.8146,1,3,0,0,System Issue,1.0,0
2024-01-16,SPCE,Consumer,mid,Consumer Equity,PRIME_B,Prime Broker,large,305927,1.2,366624.3,27554268,1.1103,1,2,0,0,SSI Mismatch,1.0,0
2024-01-16,NKLA,Consumer,mid,Consumer Equity,FOREIGN_B,Foreign Dealer,large,500000,0.89,447411.43,32911361,1.5192,1,2,0,0,FX Settlement Mismatch,1.0,0
2024-01-16,NKLA,Consumer,mid,Consumer Equity,HEDGE_B,Hedge Fund,mid,500000,0.89,447411.43,32911361,1.5192,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-16,SPY,ETF,large,ETF,CUSTODY_B,Custodian,large,87957,568.46,49999795.22,77943789,0.1128,1,2,0,0,Custodian Delay,1.0,0
2024-01-16,SPY,ETF,large,ETF,HEDGE_A,Hedge Fund,mid,87957,568.46,49999795.22,77943789,0.1128,1,2,0,0,Counterparty Error,1.0,0
2024-01-16,QQQ,ETF,large,ETF,PRIME_C,Prime Broker,large,101883,490.76,49999685.32,36418678,0.2798,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-16,IWM,ETF,mid,ETF,HEDGE_B,Hedge Fund,mid,231656,215.84,49999791.47,39946408,0.5799,1,2,0,0,Securities Lending Recall,1.0,0
2024-01-16,IWM,ETF,mid,ETF,REGB_B,Regional Broker,mid,231656,215.84,49999791.47,39946408,0.5799,1,5,1,0,Securities Lending Recall,1.0,0
2024-01-16,ARK,ETF,mid,ETF,CUSTODY_B,Custodian,large,159866,52.06,8322177.11,10125392,1.5789,1,2,0,0,Custodian Delay,1.0,0
2024-01-16,ARKK,ETF,mid,ETF,REGB_B,Regional Broker,mid,500000,47.49,23745745.45,18575950,2.6917,3,2,0,0,Custodian Delay,1.0,0
2024-01-16,ARKK,ETF,mid,ETF,REGB_A,Regional Broker,mid,500000,47.49,23745745.45,18575950,2.6917,1,2,0,0,Corporate Action,1.0,0
2024-01-16,ARKK,ETF,mid,ETF,PRIME_C,Prime Broker,large,500000,47.49,23745745.45,18575950,2.6917,1,2,0,0,Custodian Delay,1.0,0
2024-01-17,AAPL,Technology,large,Technology Equity,PRIME_B,Prime Broker,large,269352,185.63,49999891.53,40327140,0.6679,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-17,MSFT,Technology,large,Technology Equity,HEDGE_B,Hedge Fund,mid,120813,413.86,49999624.44,13826851,0.8738,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-17,MSFT,Technology,large,Technology Equity,CUSTODY_A,Custodian,large,86890,413.86,35960263.94,13826851,0.6284,1,4,1,0,Corporate Action,1.0,0
2024-01-17,GOOGL,Technology,large,Technology Equity,FOREIGN_A,Foreign Dealer,large,285682,175.02,49999916.82,16857369,1.6947,1,3,0,0,FX Settlement Mismatch,1.0,0
2024-01-17,AMZN,Consumer,large,Consumer Equity,REGB_A,Regional Broker,mid,271129,184.41,49999843.53,70893444,0.3824,1,2,0,0,Custodian Delay,1.0,0
2024-01-17,META,Technology,large,Technology Equity,HEDGE_A,Hedge Fund,mid,96084,520.38,49999715.83,23058831,0.4167,2,4,1,0,Securities Lending Recall,1.0,0
2024-01-17,META,Technology,large,Technology Equity,PRIME_B,Prime Broker,large,96084,520.38,49999715.83,23058831,0.4167,3,5,1,0,Securities Lending Recall,1.0,0
2024-01-17,TSLA,Consumer,large,Consumer Equity,HEDGE_A,Hedge Fund,mid,202604,246.79,49999968.61,143758240,0.1409,1,3,0,0,Short Sale Locate Failure,1.0,0
2024-01-17,JPM,Financials,large,Financials Equity,FOREIGN_A,Foreign Dealer,large,180182,198.47,35761409.42,19691299,0.915,2,4,1,0,Corporate Action,1.0,0
2024-01-17,MS,Financials,large,Financials Equity,HEDGE_A,Hedge Fund,mid,113826,99.92,11374036.83,8566293,1.3288,1,2,0,0,Securities Lending Recall,1.0,0
2024-01-17,WFC,Financials,large,Financials Equity,PRIME_C,Prime Broker,large,292151,57.98,16938210.84,18922227,1.544,1,2,0,0,SSI Mismatch,1.0,0
2024-01-17,WFC,Financials,large,Financials Equity,CUSTODY_A,Custodian,large,171126,57.98,9921473.03,18922227,0.9044,1,3,0,0,Securities Lending Recall,1.0,0
2024-01-17,XOM,Energy,large,Energy Equity,HEDGE_A,Hedge Fund,mid,102530,121.03,12408884.68,17311340,0.5923,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-17,JNJ,Healthcare,large,Healthcare Equity,PRIME_B,Prime Broker,large,124491,154.58,19244214.3,11444581,1.0878,1,3,0,0,Securities Lending Recall,1.0,0
2024-01-17,JNJ,Healthcare,large,Healthcare Equity,REGB_B,Regional Broker,mid,172004,154.58,26588924.79,11444581,1.5029,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-17,JNJ,Healthcare,large,Healthcare Equity,CUSTODY_A,Custodian,large,87788,154.58,13570547.95,11444581,0.7671,1,2,0,0,System Issue,1.0,0
2024-01-17,UNH,Healthcare,large,Healthcare Equity,CUSTODY_B,Custodian,large,44432,514.9,22878071.52,2848222,1.56,1,2,0,0,Custodian Delay,1.0,0
2024-01-17,MRK,Healthcare,large,Healthcare Equity,FOREIGN_A,Foreign Dealer,large,116073,130.11,15102497.18,9787567,1.1859,3,3,0,0,Custodian Delay,1.0,0
2024-01-17,MRK,Healthcare,large,Healthcare Equity,CUSTODY_A,Custodian,large,140940,130.11,18337993.79,9787567,1.44,1,2,0,0,Custodian Delay,1.0,0
2024-01-17,WMT,Consumer,large,Consumer Equity,HEDGE_A,Hedge Fund,mid,97624,194.56,18994104.67,7661978,1.2741,1,2,0,0,Securities Lending Recall,1.0,0
2024-01-17,WMT,Consumer,large,Consumer Equity,CUSTODY_A,Custodian,large,70655,194.56,13746911.27,7661978,0.9222,1,3,0,0,Corporate Action,1.0,0
2024-01-17,WMT,Consumer,large,Consumer Equity,REGB_B,Regional Broker,mid,54197,194.56,10544778.85,7661978,0.7073,1,2,0,0,Securities Lending Recall,1.0,0
2024-01-17,COST,Consumer,large,Consumer Equity,FOREIGN_A,Foreign Dealer,large,45679,887.47,40538969.19,3050200,1.4976,1,2,0,0,Custodian Delay,1.0,0
2024-01-17,COST,Consumer,large,Consumer Equity,PRIME_C,Prime Broker,large,48764,887.47,43276829.47,3050200,1.5987,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-17,COST,Consumer,large,Consumer Equity,REGB_B,Regional Broker,mid,56339,887.47,49999452.38,3050200,1.8471,2,3,0,0,Custodian Delay,1.0,0
2024-01-17,PLTR,Technology,mid,Technology Equity,PRIME_A,Prime Broker,large,500000,25.13,12566190.31,50197274,0.9961,1,3,0,0,Custodian Delay,1.0,0
2024-01-17,PLTR,Technology,mid,Technology Equity,PRIME_C,Prime Broker,large,500000,25.13,12566190.31,50197274,0.9961,1,3,0,0,Securities Lending Recall,1.0,0
2024-01-17,LCID,Consumer,mid,Consumer Equity,PRIME_C,Prime Broker,large,500000,3.49,1742856.46,41260121,1.2118,2,4,1,0,Short Sale Locate Failure,1.0,0
2024-01-17,BBAI,Technology,mid,Technology Equity,PRIME_B,Prime Broker,large,314821,3.18,1000028.67,13799665,2.2814,1,2,0,0,SSI Mismatch,1.0,0
2024-01-17,BBAI,Technology,mid,Technology Equity,HEDGE_B,Hedge Fund,mid,500000,3.18,1588249.63,13799665,3.6233,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-17,SOFI,Financials,mid,Financials Equity,REGB_B,Regional Broker,mid,500000,10.5,5249045.28,40701772,1.2284,1,3,0,0,SSI Mismatch,1.0,0
2024-01-17,CLOV,Healthcare,mid,Healthcare Equity,PRIME_B,Prime Broker,large,500000,1.82,911453.49,41723666,1.1984,1,2,0,0,Custodian Delay,1.0,0
2024-01-17,SPY,ETF,large,ETF,REGB_B,Regional Broker,mid,88124,567.38,49999954.17,66850056,0.1318,1,2,0,0,SSI Mismatch,1.0,0
2024-01-17,ARKK,ETF,mid,ETF,PRIME_B,Prime Broker,large,251469,48.02,12075244.51,21426278,1.1736,1,4,1,0,SSI Mismatch,1.0,0
2024-01-17,TLT,Bond ETF,large,Bond ETF,FOREIGN_B,Foreign Dealer,large,167838,95.1,15960654.47,19573414,0.8575,1,2,0,0,SSI Mismatch,1.0,0
2024-01-17,TLT,Bond ETF,large,Bond ETF,CUSTODY_B,Custodian,large,265327,95.1,25231428.93,19573414,1.3555,1,2,0,0,Corporate Action,1.0,0
2024-01-17,TLT,Bond ETF,large,Bond ETF,HEDGE_A,Hedge Fund,mid,196291,95.1,18666409.44,19573414,1.0028,1,2,0,0,Counterparty Error,1.0,0
2024-01-17,HYG,Bond ETF,large,Bond ETF,FOREIGN_A,Foreign Dealer,large,181529,76.06,13807330.02,24997059,0.7262,1,2,0,0,Custodian Delay,1.0,0
2024-01-17,HYG,Bond ETF,large,Bond ETF,HEDGE_A,Hedge Fund,mid,500000,76.06,38030645.29,24997059,2.0002,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-17,HYG,Bond ETF,large,Bond ETF,PRIME_A,Prime Broker,large,119369,76.06,9079360.2,24997059,0.4775,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-18,AAPL,Technology,large,Technology Equity,CUSTODY_A,Custodian,large,270064,185.14,49999944.95,70964494,0.3806,1,4,1,0,Custodian Delay,1.0,0
2024-01-18,AAPL,Technology,large,Technology Equity,PRIME_C,Prime Broker,large,270064,185.14,49999944.95,70964494,0.3806,1,3,0,0,SSI Mismatch,1.0,0
2024-01-18,MSFT,Technology,large,Technology Equity,CUSTODY_B,Custodian,large,94946,417.92,39680093.22,14823128,0.6405,1,2,0,0,Corporate Action,1.0,0
